Name    lms_peak    lms_sigma   lms_chi2/ndf  alpha_peak (g1) alpha_sigma (g2)alpha_chi2/ndf (g3)
LMS1    4017.311    97.050      1.229         4650.226        136.986         1.565           
LMS2    9750.881    137.498     0.931         4156.002        103.693         0.882           
LMS3    2370.922    76.579      1.336         5153.917        140.228         1.172           
W1      10292.930   178.792     1.068         11914.550       4387.033        22374.801       
W2      4096.928    89.118      1.229         4742.386        1746.185        8905.914        
W3      6735.332    126.583     1.114         7796.462        2870.720        14641.284       
W4      8974.447    152.407     1.405         10388.344       3825.072        19508.680       
W5      7156.500    140.457     1.059         8283.984        3050.230        15556.821       
W6      2154.448    70.644      2.604         2493.874        918.265         4683.345        
W7      9945.656    180.001     0.984         11512.564       4239.019        21619.898       
W8      3482.599    84.057      0.362         4031.272        1484.347        7570.484        
W9      1919.075    64.043      1.207         2221.419        817.944         4171.690        
W10     2733.071    75.263      1.856         3163.658        1164.885        5941.158        
W11     5644.144    104.921     1.735         6533.362        2405.637        12269.257       
W12     4048.604    92.802      0.959         4686.449        1725.589        8800.867        
W13     5431.089    110.420     1.129         6286.741        2314.829        11806.118       
W14     4660.625    90.946      1.307         5394.893        1986.443        10131.281       
W15     6620.200    138.705     1.311         7663.192        2821.649        14391.010       
W16     4460.146    96.848      0.605         5162.829        1900.995        9695.479        
W17     7763.125    128.003     0.888         8986.182        3308.785        16875.504       
W18     504.331     46.942      6.589         583.787         214.955         1096.317        
W19     5577.026    113.549     1.062         6455.670        2377.030        12123.356       
W20     4414.207    96.089      1.043         5109.651        1881.415        9595.615        
W21     3662.266    92.878      0.853         4239.245        1560.924        7961.045        
W22     6795.410    147.447     0.497         7866.006        2896.327        14771.883       
W23     4896.331    113.197     0.777         5667.732        2086.905        10643.658       
W24     4938.059    111.653     0.753         5716.034        2104.690        10734.366       
W25     4802.331    93.886      0.968         5558.923        2046.840        10439.320       
W26     6248.008    118.138     0.605         7232.362        2663.014        13581.938       
W27     4017.723    95.289      0.965         4650.704        1712.427        8733.738        
W28     3645.541    84.577      0.370         4219.884        1553.796        7924.687        
W29     4493.641    102.858     0.906         5201.601        1915.271        9768.291        
W30     6073.708    106.272     0.962         7030.603        2588.725        13203.046       
W31     6111.963    111.213     0.652         7074.884        2605.030        13286.203       
W32     7142.053    119.779     0.839         8267.262        3044.073        15525.416       
W33     4810.542    93.813      1.021         5568.429        2050.341        10457.171       
W34     7900.790    137.218     0.504         9145.535        3367.460        17174.762       
W35     6894.704    129.847     1.561         7980.943        2938.648        14987.728       
W36     3707.053    89.653      1.184         4291.088        1580.013        8058.403        
W37     4335.368    94.725      0.831         5018.392        1847.812        9424.236        
W38     4378.425    92.754      0.571         5068.233        1866.164        9517.834        
W39     6495.202    116.265     0.955         7518.501        2768.373        14119.288       
W40     6506.371    111.825     0.764         7531.429        2773.133        14143.567       
W41     4894.241    104.110     0.893         5665.313        2086.014        10639.115       
W42     3030.532    72.828      1.158         3507.984        1291.668        6587.781        
W43     7456.330    128.938     0.902         8631.052        3178.023        16208.593       
W44     7141.092    136.864     0.830         8266.149        3043.663        15523.327       
W45     5248.466    101.232     0.900         6075.345        2236.991        11409.131       
W46     6575.771    117.592     0.862         7611.764        2802.713        14294.432       
W47     6292.989    115.196     1.076         7284.430        2682.186        13679.718       
W48     1775.026    62.726      1.873         2054.676        756.548         3858.557        
W49     4247.897    110.095     1.641         4917.140        1810.531        9234.091        
W50     6988.396    116.956     0.776         8089.397        2978.581        15191.397       
W51     5248.724    105.462     1.160         6075.644        2237.101        11409.691       
W52     5725.025    107.586     1.069         6626.985        2440.110        12445.077       
W53     1994.123    64.839      1.604         2308.291        849.932         4334.831        
W54     5113.685    97.940      0.366         5919.331        2179.545        11116.144       
W55     2475.883    66.745      1.012         2865.951        1055.266        5382.081        
W56     5790.609    124.207     1.085         6702.901        2468.062        12587.643       
W57     4911.459    99.954      1.081         5685.244        2093.353        10676.544       
W58     6703.477    120.923     0.978         7759.589        2857.144        14572.038       
W59     4294.792    94.509      1.123         4971.423        1830.518        9336.032        
W60     7905.452    130.258     1.155         9150.932        3369.447        17184.895       
W61     4432.839    93.635      1.317         5131.220        1889.357        9636.119        
W62     4870.598    95.491      1.645         5637.945        2075.937        10587.720       
W63     6118.766    117.531     1.093         7082.759        2607.929        13300.991       
W64     4891.488    95.995      0.535         5662.126        2084.841        10633.131       
W65     7536.490    137.956     0.836         8723.842        3212.189        16382.845       
W66     7923.279    154.213     0.686         9171.567        3377.045        17223.648       
W67     7626.363    132.166     1.063         8827.873        3250.494        16578.209       
W68     6675.700    122.958     1.603         7727.436        2845.304        14511.656       
W69     4641.503    106.034     1.769         5372.757        1978.293        10089.713       
W70     3868.413    87.343      1.604         4477.869        1648.788        8409.167        
W71     5475.840    101.960     0.960         6338.542        2333.903        11903.397       
W72     4459.597    102.250     0.967         5162.193        1900.761        9694.286        
W73     5475.486    112.556     1.795         6338.133        2333.752        11902.628       
W74     6421.142    115.333     0.965         7432.773        2736.807        13958.298       
W75     8098.725    144.138     1.088         9374.654        3451.823        17605.031       
W76     6463.179    122.616     0.879         7481.433        2754.724        14049.679       
W77     4408.640    96.071      0.567         5103.208        1879.043        9583.516        
W78     6060.256    111.419     1.382         7015.031        2582.991        13173.803       
W79     5722.630    114.988     0.554         6624.212        2439.089        12439.870       
W80     6284.466    111.901     0.926         7274.565        2678.554        13661.191       
W81     4135.430    96.333      0.966         4786.955        1762.595        8989.610        
W82     4101.668    90.155      1.218         4747.874        1748.205        8916.218        
W83     4135.948    94.299      1.882         4787.554        1762.816        8990.735        
W84     3719.266    88.505      0.853         4305.225        1585.219        8084.951        
W85     3119.391    84.893      1.816         3610.842        1329.541        6780.942        
W86     1303.777    63.708      2.510         1509.183        555.694         2834.155        
W87     4422.551    103.344     0.878         5119.310        1884.971        9613.754        
W88     4562.563    100.393     0.842         5281.381        1944.647        9918.112        
W89     6240.649    112.253     1.214         7223.844        2659.878        13565.940       
W90     3405.667    81.954      1.076         3942.219        1451.557        7403.249        
W91     2166.212    71.789      0.880         2507.492        923.279         4708.919        
W92     5317.621    113.176     0.885         6155.396        2266.467        11559.461       
W93     3431.330    76.672      0.490         3971.926        1462.495        7459.036        
W94     7998.719    119.568     1.854         9258.893        3409.199        17387.641       
W95     4103.957    92.892      0.548         4750.523        1749.181        8921.194        
W96     4231.395    96.918      0.839         4898.039        1803.497        9198.219        
W97     6545.466    109.495     2.182         7576.684        2789.796        14228.553       
W98     7120.053    124.437     0.975         8241.796        3034.696        15477.593       
W99     7954.586    149.532     0.423         9207.807        3390.389        17291.705       
W100    5979.252    111.038     1.195         6921.265        2548.466        12997.716       
W101    5436.403    109.371     0.699         6292.892        2317.094        11817.670       
W102    6555.754    122.976     1.180         7588.593        2794.182        14250.918       
W103    8610.728    135.299     1.486         9967.321        3670.048        18718.025       
W104    4541.826    98.694      0.875         5257.376        1935.808        9873.034        
W105    5448.490    121.000     0.809         6306.883        2322.245        11843.944       
W106    4012.326    95.958      0.829         4644.456        1710.126        8722.008        
W107    10121.844   179.862     0.845         11716.509       4314.114        22002.895       
W108    5545.507    102.533     0.411         6419.185        2363.596        12054.840       
W109    5789.265    129.315     1.346         6701.346        2467.490        12584.721       
W110    5455.102    109.884     0.563         6314.537        2325.063        11858.317       
W111    4681.599    97.822      0.780         5419.170        1995.383        10176.874       
W112    5842.021    107.975     0.606         6762.414        2489.975        12699.403       
W113    3415.230    77.356      1.015         3953.289        1455.633        7424.036        
W114    5012.699    108.577     0.511         5802.434        2136.503        10896.620       
W115    5764.614    124.860     0.866         6672.812        2456.983        12531.136       
W116    1729.813    74.722      2.312         2002.339        737.278         3760.272        
W117    3127.471    82.383      0.424         3620.194        1332.985        6798.506        
W118    6233.289    121.030     1.004         7215.325        2656.741        13549.942       
W119    3194.434    75.943      0.204         3697.708        1361.526        6944.070        
W120    3441.302    79.695      1.016         3983.469        1466.746        7480.714        
W121    6803.657    141.079     0.812         7875.553        2899.842        14789.810       
W122    9049.016    141.442     0.952         10474.660       3856.855        19670.777       
W123    6015.280    108.441     0.702         6962.969        2563.822        13076.034       
W124    4882.433    104.874     0.882         5651.646        2080.982        10613.447       
W125    5815.464    114.351     1.655         6731.673        2478.656        12641.674       
W126    4473.779    97.435      1.287         5178.610        1906.806        9725.115        
W127    3468.385    84.937      0.304         4014.819        1478.289        7539.586        
W128    4099.827    92.897      1.439         4745.742        1747.421        8912.215        
W129    7536.088    127.236     0.837         8723.376        3212.018        16381.971       
W130    1496.318    68.759      1.130         1732.058        637.758         3252.700        
W131    5608.230    112.120     0.776         6491.790        2390.330        12191.188       
W132    4354.825    92.543      0.477         5040.914        1856.105        9466.531        
W133    7064.740    133.635     0.774         8177.769        3011.121        15357.353       
W134    4891.769    106.016     0.883         5662.452        2084.961        10633.742       
W135    7450.078    118.682     0.950         8623.815        3175.358        16195.002       
W136    6291.874    115.342     0.992         7283.139        2681.711        13677.293       
W137    5688.020    103.864     1.566         6584.149        2424.337        12364.634       
W138    7341.045    133.188     0.620         8497.604        3128.886        15957.985       
W139    3355.255    95.521      1.096         3883.865        1430.071        7293.664        
W140    4988.626    104.065     1.263         5774.568        2126.243        10844.290       
W141    4145.116    99.173      0.835         4798.166        1766.724        9010.665        
W142    6544.533    122.796     0.989         7575.604        2789.399        14226.525       
W143    7524.754    129.614     0.630         8710.256        3207.187        16357.334       
