Name    lms_peak    lms_sigma   lms_chi2/ndf  alpha_peak (g1) alpha_sigma (g2)alpha_chi2/ndf (g3)
W88     4623.693    102.165     1.105         5349.938        1968.156        10055.669       
W89     6273.397    115.103     0.976         7258.762        2670.382        13643.468       
W90     3441.211    84.477      1.042         3981.723        1464.812        7483.991        
W91     2196.668    72.858      0.236         2541.700        935.050         4777.344        
W92     5335.726    110.100     1.040         6173.811        2271.245        11604.208       
W93     3458.198    80.666      0.604         4001.378        1472.042        7520.935        
W94     7998.269    124.245     0.844         9254.560        3404.603        17394.742       
W95     4129.944    92.017      0.205         4778.636        1757.983        8981.857        
W96     4239.798    94.465      1.325         4905.744        1804.744        9220.769        
W97     6544.767    117.237     0.615         7572.756        2785.895        14233.646       
W98     7134.640    125.491     0.539         8255.280        3036.985        15516.511       
W99     7993.699    142.721     0.415         9249.271        3402.658        17384.803       
W100    5972.090    104.783     0.915         6910.128        2542.125        12988.181       
W101    5438.826    106.935     1.176         6293.104        2315.132        11828.432       
W102    6573.542    127.273     1.284         7606.050        2798.143        14296.227       
W103    8576.094    138.059     1.076         9923.144        3650.565        18651.404       
W104    4527.532    94.527      0.945         5238.673        1927.223        9846.537        
W105    5490.870    121.449     0.708         6353.323        2337.285        11941.617       
W106    4015.285    98.796      0.696         4645.968        1709.177        8732.496        
W107    10107.864   182.409     0.910         11695.510       4302.589        21982.717       
W108    5516.432    103.325     0.578         6382.899        2348.166        11997.209       
W109    5777.079    122.527     1.005         6684.487        2459.115        12564.068       
W110    5490.927    117.622     0.695         6353.388        2337.309        11941.740       
W111    4738.693    97.684      0.581         5483.001        2017.108        10305.773       
W112    5906.561    112.921     0.475         6834.307        2514.231        12845.668       
W113    3441.005    81.224      1.296         3981.485        1464.724        7483.544        
W114    5070.386    108.801     1.307         5866.793        2158.299        11027.144       
W115    5805.729    130.566     1.484         6717.637        2471.311        12626.378       
W116    1746.496    72.402      1.036         2020.818        743.427         3798.302        
W117    3159.287    79.859      1.673         3655.517        1344.806        6870.858        
W118    6309.933    120.625     0.776         7301.036        2685.933        13722.926       
W119    3221.191    78.280      0.970         3727.144        1371.156        7005.488        
W120    3483.361    79.738      1.040         4030.494        1482.754        7575.661        
W121    6862.958    136.530     0.668         7940.925        2921.338        14925.651       
W122    9148.478    147.938     0.534         10585.432       3894.210        19896.230       
W123    6068.785    112.277     1.228         7022.011        2583.285        13198.475       
W124    4931.094    101.158     0.364         5705.623        2099.007        10724.210       
W125    5855.589    112.953     0.658         6775.329        2492.534        12734.813       
W126    4515.081    93.538      0.790         5224.266        1921.923        9819.458        
W127    3485.481    91.962      1.935         4032.947        1483.656        7580.271        
W128    4098.859    93.239      0.615         4742.669        1744.751        8914.254        
W129    7554.434    122.205     0.574         8741.012        3215.677        16429.484       
W130    1508.162    65.460      1.656         1745.049        641.975         3279.970        
W131    5630.089    112.054     0.864         6514.409        2396.546        12244.394       
W132    4369.044    91.050      1.058         5055.292        1859.760        9501.854        
W133    7095.411    136.114     1.251         8209.890        3020.286        15431.194       
W134    4897.400    109.835     0.640         5666.637        2084.664        10650.932       
W135    7468.102    116.357     1.194         8641.119        3178.928        16241.728       
W136    6311.941    114.122     0.806         7303.360        2686.788        13727.294       
W137    5659.174    98.150      2.252         6548.062        2408.927        12307.646       
W138    7346.421    131.717     1.441         8500.325        3127.133        15977.095       
W139    3349.594    99.006      0.923         3875.716        1425.813        7284.742        
W140    4975.904    101.313     0.879         5757.471        2118.081        10821.662       
W141    4139.600    96.439      1.339         4789.808        1762.093        9002.856        
W142    6549.996    118.080     0.984         7578.805        2788.120        14245.018       
W143    7520.722    125.993     0.521         8702.005        3201.327        16356.166       
W144    5938.560    119.933     1.038         6871.331        2527.852        12915.259       
W145    3231.895    91.771      1.192         3739.530        1375.713        7028.768        
W146    4426.125    92.811      0.365         5121.338        1884.058        9625.997        
W147    3798.495    98.125      1.109         4395.126        1616.896        8261.018        
W148    8141.321    132.151     0.919         9420.081        3465.496        17705.854       
W149    4063.686    93.468      0.834         4701.970        1729.779        8837.758        
W150    2069.427    66.246      1.186         2394.473        880.888         4500.619        
W151    3134.242    80.715      0.391         3626.539        1334.145        6816.392        
W152    6693.323    122.456     0.621         7744.645        2849.130        14556.729       
W153    4475.656    93.833      2.065         5178.649        1905.141        9733.717        
W154    4690.836    96.954      0.469         5427.627        1996.737        10201.693       
W155    6630.499    120.182     0.845         7671.953        2822.388        14420.096       
W156    2878.798    82.775      1.001         3330.972        1225.411        6260.848        
W157    5075.764    110.203     1.346         5873.016        2160.588        11038.839       
W158    5398.334    108.839     1.617         6246.252        2297.896        11740.370       
W159    4471.250    96.795      1.066         5173.550        1903.266        9724.133        
W160    2429.778    77.030      0.531         2811.424        1034.277        5284.313        
W161    6420.663    109.026     0.736         7429.159        2733.068        13963.744       
W162    2704.078    89.215      0.865         3128.809        1151.038        5880.865        
W163    3584.450    87.325      1.044         4147.461        1525.784        7795.511        
W164    8226.401    131.776     1.465         9518.524        3501.712        17890.889       
W165    7433.420    133.822     0.634         8600.990        3164.165        16166.301       
W166    3149.876    88.463      0.698         3644.628        1340.800        6850.392        
W167    1824.094    70.794      0.728         2110.605        776.458         3967.064        
W168    2884.170    80.206      1.113         3337.188        1227.698        6272.532        
W169    4618.304    97.695      1.531         5343.703        1965.862        10043.949       
W170    4165.854    91.175      0.548         4820.187        1773.269        9059.956        
W171    7486.887    131.541     1.296         8662.855        3186.925        16282.582       
W172    3627.578    106.656     1.093         4197.363        1544.142        7889.305        
W173    6545.440    117.162     0.519         7573.535        2786.181        14235.111       
W174    4116.417    93.929      0.278         4762.984        1752.225        8952.439        
