APV              147              21              27               0
               0           39.86           57.75
               1          -40.22           49.16
               2          -13.56           25.16
               3          -8.317            21.1
               4          -124.5           12.83
               5          -51.32           14.79
               6          -7.835           11.44
               7           24.05           10.85
               8          -68.72           11.05
               9          -14.25           13.72
              10           34.16           10.81
              11           29.84           11.02
              12          -56.67           12.18
              13           4.619            12.1
              14           38.41           10.69
              15           45.28           10.83
              16          -32.88           11.05
              17          -40.35           12.21
              18          -9.002           10.59
              19           43.74           10.42
              20          -36.66           10.68
              21          -33.15           12.39
              22           4.443           9.492
              23           42.27           9.994
              24          -72.95           11.02
              25          -5.923              12
              26           20.97           9.657
              27            26.1           10.84
              28          -42.07           12.31
              29          -23.69           12.37
              30           39.72           9.763
              31            47.2           10.85
              32          -40.49           10.99
              33          -41.23           12.67
              34           21.15           10.58
              35           42.33           10.96
              36          -52.63           10.98
              37          -15.55            12.1
              38           19.18           10.57
              39            37.8           10.76
              40          -54.95           11.71
              41          -18.05           12.16
              42           26.69           11.21
              43            53.9           11.43
              44          -56.09           14.02
              45          -17.34           12.57
              46           54.14           10.43
              47           60.72            11.6
              48          -27.43           10.98
              49          -24.94           12.11
              50           15.35           10.25
              51           33.92           10.24
              52          -61.24            10.5
              53          -45.83           12.34
              54           6.128           9.336
              55           61.47           10.08
              56          -47.12           11.16
              57          -7.163           11.97
              58           23.86           9.954
              59           36.95           10.83
              60           -44.9            15.7
              61          -2.589           11.89
              62           33.29           9.531
              63           61.79           11.58
              64          -55.74              11
              65          -45.68           14.37
              66           17.23           11.21
              67           30.53           10.57
              68          -58.47           10.76
              69           -36.2           12.75
              70           16.84            10.7
              71           40.58           10.35
              72          -54.72           10.82
              73            5.74           11.55
              74            35.4           10.68
              75            31.5           10.57
              76          -35.75            9.97
              77          -18.51           9.579
              78           26.71           10.29
              79           58.99           11.34
              80          -53.85           10.83
              81          -36.31           9.987
              82           7.768            9.51
              83           36.34           9.988
              84          -46.71           10.92
              85          -34.52            9.85
              86           16.93           9.481
              87           41.52           9.718
              88             -60           10.52
              89          -12.04           9.743
              90           27.42           9.538
              91           29.23           10.49
              92          -34.18            9.81
              93          -17.88            9.68
              94           20.13           9.487
              95           53.08           11.05
              96          -48.01           10.79
              97          -32.62           10.36
              98            16.4           11.14
              99           40.14           11.03
             100          -63.07           11.16
             101          -26.82            10.1
             102           37.15           10.64
             103           34.37           10.67
             104          -44.16           10.76
             105          -4.939           12.08
             106           57.61           10.97
             107           54.78           11.02
             108          -47.45           10.06
             109           6.743           9.955
             110           47.86           10.57
             111           88.28           12.35
             112          -43.56           10.65
             113          -39.37           9.959
             114           13.05           9.635
             115           54.47            9.97
             116          -63.62           10.46
             117          -18.14           9.646
             118           26.08           9.342
             119           40.64           9.873
             120          -46.83           10.28
             121           7.996           9.688
             122           28.77           9.518
             123           65.12              11
             124          -64.72           9.707
             125           1.351           9.327
             126           56.65           9.798
             127           94.06           98.89
APV              147              21              27               1
               0           65.19           55.58
               1          -45.44           47.63
               2          -4.871           25.34
               3           -14.8           21.73
               4          -126.5            15.1
               5           -87.1           15.86
               6          -2.857           13.77
               7           26.85           12.82
               8          -64.21           13.08
               9          -18.48           14.96
              10           10.46           12.06
              11           41.66           12.95
              12          -59.04           13.17
              13          -3.882           13.23
              14           40.79           12.73
              15           96.64           13.35
              16          -25.91           12.85
              17          -55.32            12.7
              18           1.195           13.99
              19           48.66           11.81
              20          -53.48           13.47
              21          -36.65           12.41
              22          -5.139           11.38
              23           53.96           11.64
              24          -50.02           13.04
              25          -38.13           12.38
              26           29.51           11.68
              27           63.67           12.95
              28          -53.58           12.75
              29          -25.35           12.89
              30           15.25           11.08
              31           90.29           13.19
              32          -10.11           13.19
              33          -51.53           13.31
              34            23.3           12.37
              35           40.47           12.99
              36          -60.26           13.48
              37          -45.92           13.18
              38           13.71           12.32
              39           40.45           12.54
              40          -49.15           13.46
              41          -14.16           13.18
              42           20.53           12.99
              43           70.43           13.46
              44          -55.72           12.83
              45          -5.826           14.07
              46           21.51           11.95
              47           76.08            13.5
              48          -42.34           14.04
              49          -52.51           12.24
              50           9.734           12.71
              51           54.17           11.53
              52          -67.31           12.83
              53          -55.79           12.64
              54           -4.91           11.31
              55           51.87           11.82
              56          -70.31           12.87
              57          -24.53           12.78
              58           20.22           11.44
              59           50.49           12.81
              60          -30.75           12.68
              61          -11.24           12.92
              62           20.86           10.91
              63           90.77           13.34
              64          -30.66           12.54
              65          -58.63           15.77
              66           32.05           14.18
              67           57.53           13.02
              68          -54.98           12.79
              69          -30.46           14.85
              70           3.516           12.84
              71           64.41           12.61
              72          -34.08           12.39
              73          -27.92           13.94
              74           35.75           11.68
              75           48.31           12.83
              76          -51.13           12.13
              77           13.24           11.43
              78           37.17           12.61
              79            79.7           13.71
              80          -53.07           12.66
              81          -39.28            11.8
              82           10.58           11.98
              83            30.4           11.69
              84          -64.63           12.45
              85           -30.2           11.41
              86           7.925           10.76
              87           44.48           11.82
              88          -45.32           12.13
              89          -15.94           11.61
              90           34.74           11.11
              91           65.47           12.56
              92          -50.67           11.45
              93          -5.612           11.53
              94           21.53           11.42
              95           113.6           13.34
              96          -45.73            12.6
              97          -34.46           12.14
              98           2.793            13.4
              99           54.92           13.06
             100          -42.65           12.71
             101           -31.2           11.95
             102           22.16           12.69
             103            48.5           12.65
             104          -65.24           12.33
             105          -1.613           16.14
             106           44.96           12.59
             107           76.47            13.2
             108          -53.02           11.72
             109           11.63           11.87
             110           36.67           13.03
             111           108.1           13.96
             112          -38.47           12.52
             113          -40.94           11.58
             114           17.73           11.74
             115           36.68            11.8
             116          -39.79           12.15
             117          -33.56           11.29
             118           21.57           12.53
             119            57.3           11.88
             120          -35.16           12.08
             121         -0.3637           11.29
             122           49.65           11.52
             123           67.41           13.04
             124          -57.83           11.12
             125            4.38           11.97
             126           42.21           11.42
             127           119.5           14.03
APV              147              21              27               2
               0           106.9            51.6
               1          -17.68           43.03
               2          -30.57           23.53
               3          -46.55           20.23
               4          -85.64           13.52
               5          -50.66           13.55
               6          -22.34           12.45
               7            27.1           11.68
               8          -15.96           11.18
               9          -20.06           12.84
              10          -8.735           11.09
              11           33.19           12.24
              12          -12.08           11.47
              13          -38.09           11.73
              14           13.14           11.47
              15            18.7           12.24
              16           16.37           11.74
              17          -11.91           10.76
              18          -1.458           12.92
              19           30.49           11.34
              20          -25.13            11.7
              21          -8.023           10.44
              22          -2.398           10.72
              23           15.64            10.7
              24          -20.87           11.25
              25          -25.09           11.03
              26            15.4           10.69
              27           39.07           11.84
              28          -1.187           10.55
              29          -16.25           10.99
              30           34.91           10.75
              31           60.72           12.06
              32            18.2           11.77
              33          -20.44           11.81
              34          -18.76           11.11
              35           26.33           11.88
              36          -18.88            11.8
              37           -13.7           11.04
              38          -3.395           11.35
              39           24.93           11.58
              40          -21.66           11.61
              41          -13.11           11.42
              42           18.78           11.85
              43           52.33           12.55
              44             -19           11.47
              45          -17.97           11.99
              46           6.021           11.26
              47            58.1           12.74
              48          -26.84           11.45
              49          -13.87           10.85
              50          -24.85           12.19
              51           8.535           10.66
              52           5.904           10.92
              53          -17.21           10.37
              54          -20.61           10.91
              55           27.27           10.96
              56          -24.16           11.04
              57          -35.66              11
              58           1.885            10.3
              59           46.99           11.84
              60          -1.965           10.26
              61          -26.76           11.09
              62            19.2           10.57
              63           36.74           12.61
              64           7.775           11.73
              65          -11.74           14.52
              66          -22.46           12.27
              67           21.33           11.55
              68          -20.34            11.4
              69          -18.96           13.38
              70           3.966           11.55
              71           44.39           11.49
              72          -17.36           11.29
              73          -14.59           12.38
              74           14.16           11.32
              75           27.79            11.9
              76           -26.8           11.01
              77          -37.63           10.98
              78           17.92           11.32
              79           65.56           12.65
              80          -9.601           11.37
              81          -24.89           10.73
              82          -23.75           11.33
              83           40.66           10.88
              84          -14.46            11.2
              85          -3.063           10.36
              86          0.1726           9.926
              87           30.98           11.01
              88          -21.77           11.07
              89          -13.98           12.37
              90           7.245           10.41
              91           50.76            11.9
              92          -1.962           10.34
              93          -32.29           14.16
              94           13.86           10.47
              95           81.97           12.58
              96          -18.28           11.51
              97          -13.98           11.14
              98          -15.03           12.14
              99           23.66           12.03
             100          -19.94           11.68
             101          -17.52           11.24
             102           1.251           10.97
             103           19.48           11.59
             104           -26.3           11.36
             105          -7.178              14
             106         -0.5812           11.12
             107           51.05           12.44
             108           1.564            10.6
