APV              147              21              27               0
               0           39.31           57.38
               1          -41.31           47.24
               2          -14.61           26.91
               3          -10.04           21.02
               4          -126.1           12.92
               5          -52.36           12.61
               6          -10.26           11.18
               7           21.97           10.61
               8           -69.9           10.91
               9          -15.01           11.88
              10           31.93           10.46
              11           27.79            10.9
              12          -59.16           12.06
              13           3.559           11.34
              14           36.71           10.48
              15           43.99           10.81
              16          -32.28           10.94
              17          -40.82           11.84
              18          -8.925           10.51
              19           42.58           10.29
              20          -37.97           10.87
              21          -33.99           11.91
              22           3.423           9.397
              23            41.1           9.947
              24          -74.23           10.88
              25          -6.823           11.66
              26           19.45           9.901
              27           24.52           10.73
              28          -45.07           12.23
              29          -24.85           11.98
              30           38.05           9.744
              31           46.16           10.75
              32           -41.1           11.14
              33          -41.73           12.02
              34           19.89           10.65
              35           40.43           10.96
              36          -54.16           10.91
              37          -16.21           11.72
              38           17.36           10.65
              39           35.87           10.76
              40           -56.6           11.64
              41          -19.12           11.83
              42           24.22           10.78
              43           51.82           11.29
              44          -59.36           13.95
              45          -18.25           11.81
              46           52.29           10.61
              47           59.51           11.34
              48           -27.2           10.81
              49          -25.48           11.74
              50           15.06           10.24
              51           32.93           10.13
              52          -62.85            10.5
              53          -46.68           11.85
              54           4.875           9.336
              55           60.35           10.17
              56          -48.23           11.18
              57          -7.938           11.54
              58           22.49           9.521
              59           35.66           10.65
              60          -46.59           15.67
              61          -3.472           11.42
              62           31.65           9.573
              63           60.21           11.39
              64          -56.05           10.84
              65          -43.06           11.16
              66           18.88           11.14
              67           30.24           10.45
              68          -57.36            10.8
              69          -32.79           10.65
              70           17.32           10.69
              71           39.16           10.39
              72          -51.94            10.7
              73           7.718           10.28
              74           35.61           10.81
              75           29.85           10.55
              76          -33.29           10.12
              77          -16.64           9.646
              78           26.38           10.02
              79           57.41           11.05
              80           -53.3            10.9
              81          -33.06           10.08
              82            9.83           9.571
              83           36.28           9.838
              84          -44.89           10.76
              85          -30.98           9.932
              86           18.35           9.438
              87           40.69           9.859
              88          -57.62           10.41
              89          -10.28           9.672
              90           28.27           9.664
              91           27.67           10.42
              92          -31.56           9.912
              93          -15.56           9.652
              94           19.75           9.447
              95           51.62           11.07
              96          -47.29           10.81
              97          -29.86           10.31
              98           17.35           11.15
              99            39.1           10.87
             100          -61.52           10.92
             101           -23.7            10.2
             102           37.43           10.45
             103           32.77           10.31
             104           -41.4           10.75
             105           -2.74           10.14
             106           57.54           10.73
             107           53.43            10.8
             108          -44.82              10
             109           9.587            10.1
             110           47.16           10.31
             111           86.88           12.07
             112          -42.19           10.66
             113           -35.7           9.991
             114            14.7           9.627
             115           53.69           9.928
             116          -61.26           10.43
             117          -15.14           9.654
             118           27.16           9.432
             119           39.51            9.87
             120          -43.76           10.39
             121           10.17           9.723
             122           28.89           9.508
             123           64.04           10.54
             124          -61.69           9.721
             125           4.133           9.261
             126           56.47           9.821
             127           95.84           100.3
APV              147              21              27               1
               0            65.1           55.42
               1          -43.66           45.47
               2           -4.47           26.65
               3          -14.19           21.73
               4          -126.4           15.09
               5          -82.83           13.71
               6          -2.268           13.47
               7           27.01            12.5
               8          -61.84           13.27
               9          -13.78            13.1
              10            10.7           11.94
              11           41.59           12.83
              12          -58.25            13.1
              13          0.7333           12.49
              14           41.86           12.41
              15            96.7            13.1
              16          -25.09              13
              17          -51.54           12.54
              18           1.393           13.54
              19           49.38           11.73
              20          -52.12           13.62
              21          -31.74           12.43
              22          -5.005            11.4
              23           54.97            11.8
              24          -46.63           13.18
              25          -32.49           12.48
              26           29.81            11.5
              27           63.97           12.54
              28          -52.72           12.82
              29          -20.61           12.54
              30           15.89           11.17
              31           90.09           12.83
              32          -10.13            13.4
              33           -47.4           13.23
              34           24.42           12.42
              35           41.19           12.96
              36          -59.05           13.56
              37          -41.98           12.73
              38           14.08           12.23
              39           40.64           12.62
              40          -47.28           13.49
              41          -9.573           12.71
              42           20.76           12.74
              43           70.01            13.3
              44          -56.38           12.97
              45          -1.081           12.95
              46            22.3           12.03
              47           74.93           13.29
              48          -41.25           13.85
              49          -47.06           12.49
              50           10.32           12.58
              51           54.71           11.88
              52          -64.78           13.11
              53          -51.03           12.35
              54           -4.83           11.23
              55           52.39           11.76
              56          -67.65           13.09
              57          -19.03           12.59
              58           20.93           11.46
              59           50.05           12.49
              60          -29.78           12.71
              61          -7.729           12.58
              62           21.69           11.01
              63           89.33           13.07
              64          -31.43           12.71
              65          -61.01           12.64
              66           29.22           13.79
              67           55.96           12.64
              68          -56.53           12.48
              69           -32.6           12.32
              70           1.197           12.79
              71           63.36           12.63
              72           -34.3           12.24
              73          -30.39           12.34
