APV              147              21              27               0
               0           40.91           58.35
               1          -39.22           51.49
               2          -15.77           25.69
               3          -9.803           21.12
               4          -122.2           13.23
               5          -50.27           22.74
               6          -10.42           11.89
               7           22.47           11.39
               8          -68.23            11.3
               9          -13.15            20.2
              10           32.66           10.77
              11           27.74           11.84
              12          -58.38           12.88
              13           5.648           14.15
              14           37.48           10.76
              15           43.02            12.7
              16          -30.02           11.53
              17          -39.05              13
              18          -10.31           11.01
              19           43.02           10.66
              20          -35.38           11.25
              21          -32.03           13.09
              22           3.602           9.581
              23           41.42           10.49
              24          -72.67           11.17
              25          -4.875           12.95
              26           20.14            9.98
              27           24.14           11.86
              28          -45.72           12.45
              29          -22.96           13.26
              30           38.87           10.07
              31            45.4           12.55
              32          -37.71           11.67
              33           -39.3           13.86
              34           18.66           10.93
              35           41.02           11.29
              36          -51.49           11.43
              37          -14.09           13.07
              38           17.72           10.89
              39           36.06           11.52
              40          -54.76           11.92
              41          -16.76           13.05
              42           25.37           11.52
              43           52.07           12.43
              44          -60.46           14.44
              45          -16.45           15.56
              46           53.28           10.58
              47           58.83           13.13
              48          -24.99           11.09
              49          -23.48           12.99
              50           14.57            10.3
              51           33.17           10.67
              52          -60.41            10.7
              53           -44.6           13.14
              54           5.807           9.507
              55           60.17            10.7
              56          -47.73           11.41
              57          -6.059           12.77
              58            23.5           10.05
              59           35.04            11.7
              60          -50.31           16.07
              61          -1.836           12.63
              62           32.11           9.916
              63           59.57           13.76
              64          -53.08           11.56
              65          -44.58            26.5
              66           16.24           11.78
              67           30.55           10.91
              68          -55.59           11.83
              69          -35.05           21.91
              70           16.15           10.91
              71           40.26           11.13
              72          -52.08           11.41
              73           5.609           17.72
              74           35.34           10.79
              75              30           11.59
              76          -34.13           11.01
              77          -18.98           10.06
              78           26.55           10.16
              79           57.37           13.17
              80          -51.43           11.42
              81          -35.75           10.48
              82           7.648           9.839
              83           37.14           10.28
              84          -44.14           11.42
              85          -34.07           10.16
              86            17.5           9.548
              87           41.18           10.57
              88          -58.41           10.82
              89          -13.11           10.17
              90            28.2           9.583
              91           28.05           11.57
              92          -33.61           10.27
              93          -17.41           9.968
              94           20.36           9.692
              95           51.39           13.28
              96           -45.3           11.43
              97          -32.01           10.91
              98           15.89           11.47
              99           39.75           11.47
             100          -60.46           12.77
             101          -26.02           10.68
             102           36.66           10.75
             103           33.58           11.11
             104          -42.28           11.37
             105          -4.721           21.91
             106           57.67           10.93
             107           53.61           11.82
             108          -46.03           10.64
             109           7.384           10.83
             110           47.84           10.85
             111           86.77           14.65
             112          -40.69           11.03
             113          -38.73           10.31
             114           13.05           9.757
             115           54.16           10.35
             116          -61.21           10.88
             117          -18.12           9.894
             118           26.51           9.665
             119           39.94           10.29
             120          -45.78           10.55
             121           7.137           9.828
             122           28.76           9.812
             123           64.12           12.18
             124          -64.26           10.08
             125           2.045           9.481
             126           56.57           10.38
             127           89.83           103.6
APV              147              21              27               1
               0           65.88           56.14
               1          -45.96           50.46
               2          -4.537           25.62
               3          -15.24           21.86
               4          -123.5           15.63
               5          -89.75           25.58
               6          -4.477           14.45
               7           25.39            13.2
               8           -62.5           13.61
               9          -24.06            23.9
              10           9.707            12.4
              11           40.55           14.48
              12          -56.83            13.9
              13           -10.1           17.08
              14           40.32           12.86
              15           95.77           15.81
              16          -24.17           13.71
              17          -56.75           12.78
              18           2.866           14.59
              19           48.98           12.55
              20           -51.7           14.08
              21          -40.97           12.97
              22          -5.146           11.79
              23           54.02           12.61
              24          -49.26           13.71
              25          -44.31           12.93
              26           30.07           12.17
              27           63.31           14.36
              28          -53.01           12.84
              29          -32.09           13.41
              30           14.92           11.66
              31            89.6           15.58
              32          -7.638           14.42
              33          -51.64           14.68
              34           23.31           12.62
              35           40.24           13.16
              36          -58.29           14.16
              37          -50.53           14.23
              38           12.42           12.62
              39           38.81           13.71
              40          -46.53           13.91
              41          -19.36           13.72
              42              20           13.36
              43           69.73           15.31
              44          -55.85           13.26
              45          -12.76           19.81
              46           20.36           12.21
              47           75.14           16.41
              48          -41.08           14.39
              49          -54.78           13.05
              50           10.68           13.28
              51           54.34           12.31
              52          -66.18           13.77
              53          -61.69           13.01
              54          -4.655           11.73
              55           52.09           12.81
              56          -69.26           13.24
              57          -30.98           13.21
              58           20.68            11.9
              59           49.73           14.47
              60          -31.89           12.82
              61          -18.35           13.49
              62           20.75           11.54
              63           90.74           16.65
              64          -28.42           13.64
              65          -54.79           28.44
              66           32.37           14.74
              67           56.35           13.35
              68          -51.84           13.84
              69          -28.34           26.24
              70           3.193           13.09
              71           62.39           13.54
              72          -30.25              13
              73          -26.43           22.38
              74           36.68            11.9
              75           47.47           14.23
              76           -47.1           12.79
              77           14.36           12.27
              78           36.42            12.5
              79           79.03           16.69
              80           -51.1           13.36
              81          -37.21            12.2
              82           12.23           12.31
              83           32.23           12.31
              84          -61.88           12.98
              85          -27.91           12.03
              86           8.817           11.11
              87           42.68           12.81
              88          -42.33            12.3
              89          -14.84           12.14
              90           35.02           11.61
              91           65.02           14.46
              92          -48.47           11.85
              93          -4.138            11.7
              94           21.38           11.52
              95           113.6           16.81
              96          -43.64           13.65
              97          -32.77           12.66
              98           2.334           13.79
              99           53.41           13.93
             100          -39.16           14.39
             101          -29.45           12.59
             102           21.75           12.94
             103           46.41           13.81
             104           -62.1           12.88
             105          -1.407           31.35
             106           44.67            13.1
             107           75.38           14.93
             108          -50.01           12.31
             109           12.88           12.64
             110           35.43           13.17
             111           107.6           17.85
             112          -36.17           13.05
             113           -39.6           11.91
             114           18.64           11.96
             115           37.65           12.74
             116          -36.04           12.55
             117          -31.88           11.68
             118           23.56           13.04
             119           56.24           13.38
             120          -32.66           12.41
             121          0.6647           11.42
             122           49.89           11.59
             123           66.89           15.21
             124          -55.71           11.62
             125           5.968           12.36
             126            41.3           12.04
             127           119.7            17.9
APV              147              21              27               2
               0           109.6           52.22
               1          -17.32           45.81
               2          -38.39            23.9
               3           -50.8           20.49
               4           -82.5           14.14
               5          -51.11           22.16
               6          -26.68           13.34
               7           26.12            12.2
               8          -15.67           11.41
               9          -21.26           20.27
              10          -15.07           11.54
              11            34.4           13.54
              12          -10.96           11.93
              13             -39           14.35
              14           8.756           11.81
              15           22.57           14.33
              16           17.24           11.96
