APV              147              21              27               0
               0            39.8           58.01
               1          -40.74           50.68
               2          -15.28           25.59
               3          -10.09           21.01
               4          -124.2           13.12
               5           -51.4           19.63
               6          -10.38           11.67
               7           22.25           11.07
               8          -69.13           11.08
               9          -14.25           17.95
              10           32.21           10.77
              11           27.56           11.39
              12          -58.83           12.35
              13            4.51           14.59
              14           36.93           10.83
              15           43.42           11.75
              16          -31.01           11.34
              17          -40.04           14.22
              18          -9.472           11.01
              19           42.88           10.47
              20          -36.69           11.02
              21          -33.05           14.43
              22           3.604           9.435
              23           41.18           10.24
              24          -73.29           11.02
              25          -5.864           14.12
              26           19.72           9.973
              27            24.2           11.23
              28          -45.61           12.32
              29          -24.06           14.47
              30           38.38           9.943
              31           45.54           11.53
              32          -39.32           11.48
              33          -40.51           14.72
              34           19.26           10.93
              35           40.55           11.27
              36          -52.88           11.14
              37          -15.26           14.16
              38           17.48           10.82
              39           35.65           11.14
              40           -55.7           11.71
              41          -18.01           14.33
              42           24.85           11.35
              43           51.96           11.87
              44          -59.88           14.22
              45          -17.49           15.54
              46           52.74           10.64
              47           58.96           12.22
              48          -26.08           11.08
              49          -24.63           14.27
              50           14.79           10.32
              51           32.97           10.37
              52          -61.61           10.54
              53          -45.76           14.47
              54           5.388           9.343
              55           60.12           10.29
              56          -47.85           11.29
              57          -7.067           14.11
              58              23           9.887
              59           35.22           11.15
              60          -48.53           16.12
              61          -2.732           13.96
              62            31.7            9.86
              63           59.79           12.61
              64          -54.61           11.51
              65          -43.94           20.24
              66            17.3           11.93
              67           30.19              11
              68          -56.69           11.44
              69          -33.76           17.19
              70            16.7           10.97
              71           39.76           10.81
              72          -51.96           11.05
              73           6.603           14.58
              74           35.35           10.85
              75           29.59           11.06
              76          -33.73           10.55
              77          -18.06           9.904
              78           26.29           10.31
              79           57.18           12.15
              80          -52.47            11.4
              81          -34.43           10.58
              82           8.806           9.851
              83           36.52           10.22
              84           -44.6           11.23
              85          -32.61           10.22
              86           17.91           9.475
              87           40.76           10.18
              88          -57.93            10.7
              89          -11.64           9.989
              90           28.12           9.517
              91           27.76           10.98
              92          -32.63            10.2
              93          -16.31           9.875
              94           19.95           9.624
              95           51.53           12.14
              96          -46.26            11.3
              97          -30.85           10.69
              98            16.5           11.61
              99           39.41           11.29
             100          -60.94           11.86
             101          -24.95           10.51
             102           36.83            10.8
             103           32.92           10.88
             104          -41.98           11.07
             105          -3.563              17
             106           57.47           11.05
             107           53.28           11.38
             108          -45.47           10.44
             109           8.221           10.39
             110           47.57           10.78
             111           86.75           13.39
             112           -41.4           10.94
             113          -37.27           10.33
             114           14.01            9.85
             115           53.74           10.19
             116          -61.23           10.72
             117          -16.76           9.836
             118           26.72           9.645
             119           39.41           10.06
             120          -44.76           10.56
             121           8.558           9.872
             122           28.77           9.735
             123           63.88           11.47
             124          -63.13           10.12
             125            2.88           9.598
             126           56.38           10.14
             127           92.62           100.5
APV              147              21              27               1
               0           65.03           55.83
               1          -45.32           48.86
               2          -4.664           25.59
               3          -14.73           21.86
               4          -125.1           15.42
