APV              147              21              27               0
               0           37.75           58.01
               1          -42.44           49.61
               2          -15.09           25.29
               3          -10.64           20.96
               4          -127.8           14.79
               5          -52.87           17.18
               6          -10.09           11.26
               7           21.55           10.76
               8          -73.04           10.73
               9          -15.52           17.38
              10           32.03           10.65
              11           26.48           10.77
              12          -63.19            11.5
              13           3.122           16.41
              14           36.45           10.81
              15           43.49           10.98
              16          -33.07           11.81
              17          -41.33           17.39
              18          -9.701           14.19
              19           42.26           11.51
              20          -39.94           11.09
              21          -34.66           17.66
              22           2.661           12.31
              23           40.21           11.06
              24          -77.24           10.65
              25          -7.505           17.53
              26              19           12.62
              27           23.51           11.28
              28          -49.09           10.43
              29          -25.77           18.01
              30           37.76           11.81
              31           45.18           10.65
              32          -42.27           12.35
              33           -42.6           17.57
              34            19.7           11.03
              35           40.05           11.26
              36          -56.89              11
              37          -17.03           16.31
              38           17.24           10.77
              39           34.97           10.68
              40          -59.75           11.91
              41          -19.82           16.72
              42           24.12           10.93
              43           51.68            11.3
              44             -63           11.15
              45          -18.88              17
              46           52.41           10.58
              47           58.87           11.34
              48          -28.57           11.83
              49          -26.09           17.87
              50           14.04           13.62
              51            32.3           10.94
              52          -65.56           10.39
              53          -47.19           18.45
              54           4.705           11.92
              55           59.29           11.08
              56          -51.79           10.74
              57          -8.835           16.76
              58           22.41           11.73
              59           34.85           10.66
              60          -50.62           12.88
              61          -4.151           16.98
              62           31.19           11.67
              63           60.05           11.13
              64          -55.31            28.8
              65          -41.94           18.84
              66           19.06           14.13
              67           29.42            13.2
              68           -57.1           15.33
              69          -31.98           11.18
              70           17.33           11.55
              71            38.5           10.69
              72          -50.92           13.79
              73           7.942           11.49
              74           35.34           12.12
              75           29.07           12.22
              76           -31.9           11.28
              77          -16.83           10.27
              78           26.07            10.8
              79           56.86            12.5
              80          -53.51           15.96
              81          -32.24            11.2
              82           9.406           10.28
              83           34.94            10.2
              84          -44.17           13.44
              85          -30.37           10.12
              86           18.13           9.851
              87           39.48           10.04
              88          -56.75           12.09
              89          -10.11           10.56
              90            27.9           9.912
              91           26.85           10.73
              92          -30.48           10.86
              93          -15.39           9.745
              94            19.1           9.686
              95           51.31           13.28
              96          -47.02           14.11
              97          -29.14           10.81
              98           17.44           12.35
              99           38.64           11.69
             100          -60.76           13.55
             101          -23.47           10.25
             102           37.49           11.45
             103           31.74           10.81
             104          -40.99           12.35
             105          -2.664           10.49
             106           57.18           12.03
             107           52.42           12.19
             108          -43.89           10.76
             109           9.396           10.22
             110           46.46            10.7
             111           87.15           12.06
             112          -41.52           16.06
             113          -34.83           10.92
             114           14.55           10.26
             115           52.58           10.46
             116          -60.33           13.09
             117          -14.79           9.861
             118           26.83           9.754
             119           38.47           9.986
             120          -42.84           11.55
             121           9.984           10.08
             122           28.23            9.97
             123           63.54           11.66
             124           -60.9           11.22
             125           3.814           9.982
             126           55.42           9.886
             127           98.92           40.16
APV              147              21              27               1
               0           63.23           55.56
               1          -44.46           46.56
               2          -3.523           25.44
               3          -13.51           21.33
               4            -127           14.63
               5          -83.39           14.35
               6          -2.046           13.44
               7           27.81           12.31
               8          -62.46           12.18
               9          -14.89           14.07
              10           11.55           12.04
              11           42.15           12.77
              12          -58.28           12.57
